name_img set classe
stf_wag_op860_624x544 train " chair diningtable"
bcn_bbc_fp_132_624x544 train " diningtable"
lsw_croy_m_1993_1775_624x544 test " boat"
war_herb_397_624x544 validation " bird"
ny_yma_258_624x544 train " chair"
hrt_busmt_1992_36_1_624x544 validation " horse"
stf_walg_gre_loan_29_02_624x544 train " chair"
stf_sams_g94_005_0001_624x544 test " diningtable"
cw_nag_r36_624x544 train " diningtable"
[] validation " diningtable"
acc_acc_ac_94_624x544 validation " chair"
not_uon_23_624x544 train " chair"
acc_acc_acc1_1943_624x544 validation " boat dog"
war_herb_319_624x544 train " dog"
abd_aag_ag013686_624x544 test " bird"
ci_sfcg_jht_1984_00903_624x544 train " dog"
acc_acc_ac_73_624x544 test " chair"
cw_ucf_33_624x544 test " chair diningtable"
cw_mte_55_624x544 train " chair diningtable"
stf_walg_gr_loan_7_02_624x544 train " chair"
cw_pad_pad02_624x544 train " boat"
stf_wedsd_3_624x544 train " dog"
tate_tate_t03634_10_624x544 validation " chair"
lse_hom_1992_94_624x544 test " horse"
ny_yag_yorag_120_624x544 test " boat"
wmr_raa_pl002756_624x544 test " horse"
ny_mag_harag_973_624x544 test " cow"
cw_ltc_ltc_12_624x544 train " horse"
npg_npg_5250_624x544 validation " horse"
war_herb_334_624x544 train " boat"
ny_yma_381_624x544 train " diningtable"
ny_ymh_mhcpa_1755_2_624x544 test " diningtable"
cw_rch_rch67_624x544 test " boat"
stf_nul_pac_161_88_624x544 train " dog horse sheep"
abd_ua_30012_624x544 train " dog horse"
abd_ua_30556_624x544 test " dog horse"
abd_aag_ag009519_624x544 train " sheep"
ny_you_718_624x544 test " cow dog"
war_herb_53_624x544 train " dog"
war_leamg_59_624x544 validation " chair diningtable horse"
ny_smg_312_624x544 test " chair diningtable"
cuii_nh_pcf79_624x544 test " diningtable"
twms_sag_twcms_f6122_624x544 test " diningtable"
dun_dnhs_55_624x544 train " diningtable"
llr_lams_il_2104_1996_624x544 train " dog"
ny_mag_harag_513_624x544 train " boat"
ny_mag_harag_982_624x544 validation " dog"
ny_mag_harag_1070_624x544 train " boat train"
wyr_cmbc_1974_630_624x544 test " horse"
bcn_hrc_1_624x544 test " chair diningtable"
war_leamg_309_624x544 test " chair"
abd_aag_003719_624x544 validation " boat"
abd_aag_ag003317_624x544 train " chair"
gmi_shs_stopm_2010_219_624x544 train " dog"
ny_yfh_tc2000_318_624x544 test " diningtable"
gl_gm_35_2_624x544 test " diningtable"
va_pc_2007bp2121_624x544 validation " dog"
ny_smg_81_37_624x544 test " diningtable"
ny_yag_yorag_1006_624x544 test " diningtable"
nti_pnw_171496_624x544 train " dog"
ny_mag_harag_40_624x544 test " chair"
war_herb_185_624x544 test " dog horse"
war_herb_298_624x544 train " chair diningtable dog"
war_herb_348_624x544 validation " horse"
war_smhc_5_624x544 train " horse"
war_herb_160_624x544 train " horse"
stf_stcc_7_624x544 train " chair"
not_ncmg_1933_250_624x544 test " sheep"
nti_arc_987459_624x544 test " horse"
ntii_mns_1220976_624x544 test " boat"
esx_am_76_624x544 train " dog"
lne_brcma_1141_1a_624x544 test " horse"
ntii_mns_1220804_624x544 test " horse"
nlw_nlw_gcf02036_624x544 train " horse"
nwm_scp_sco_fa_op_104_624x544 train " horse"
stf_ku_9_624x544 train " dog"
gmiii_mcag_1979_599_624x544 train " dog"
syo_cg_cp_tr_234_624x544 train " dog"
not_ncmg_1967_281_624x544 train " dog"
dev_uex_fac_00399_624x544 test " chair"
war_leamg_92_624x544 test " diningtable"
ny_yag_yorag_834_624x544 validation " boat"
va_pc_2007bp0641_624x544 validation " boat"
llr_ntlms_1965_092b_624x544 test " bird boat"
gmi_tmg_astac1992_86a_624x544 validation " boat"
ntiii_ang_515527_624x544 test " boat"
stf_wag_op239_624x544 train " boat"
ny_yag_yorag_479_624x544 train " sheep"
ny_ppa_023_624x544 validation " boat"
war_herb_47_624x544 test " cow dog horse sheep"
ny_mag_harag_2434_624x544 test " boat"
cw_rcm_truri_2004_3_19_624x544 test " boat"
gla_clg_pcf_34_624x544 train " diningtable"
ny_nrm_1976_9411_624x544 test " train"
ny_yam_260644_624x544 validation " aeroplane"
sfk_fem_fxwfm_2001_20_624x544 test " aeroplane"
gmii_sahs_1947_94_624x544 train " aeroplane"
gmi_shs_rd_21494_624x544 train " aeroplane"
ny_yam_260158_624x544 validation " aeroplane"
ny_yam_260668_624x544 test " aeroplane"
war_bmiht_11_624x544 test " aeroplane"
mer_sec_st2_624x544 test " boat"
cw_rcm_truri_1929_42_3_624x544 test " boat"
stf_wag_op125_624x544 test " cow"
wyr_bpm_p164_624x544 test " bird"
ny_yag_yorag_594_624x544 train " dog horse"
ny_yag_yorag_273_624x544 train " cow sheep"
ny_yag_yorag_297_624x544 train " cow"
ny_yag_yorag_198_624x544 train " cow horse"
ny_yag_yorag_1394_624x544 test " cow sheep"
ny_yag_yorag_830_624x544 train " dog horse"
ny_yag_yorag_193_624x544 test " sheep"
ny_yag_yorag_146_624x544 test " cow"
ny_yag_yorag_140_624x544 test " cow"
ny_yag_yorag_264_624x544 test " bird cow"
ny_yag_yorag_808_624x544 test " cow sheep"
ny_yag_yorag_24_624x544 train " boat cow sheep"
ny_yag_yorag_444_624x544 train " bird dog horse sheep"
ny_yag_yorag_445_624x544 validation " bird dog horse"
stf_wag_op476_624x544 train " cow horse"
stf_wag_op55_624x544 test " cow"
ny_yag_yorag_894_624x544 train " cow"
mer_wgm_671_624x544 validation " boat"
bst_bmagg_k4963_624x544 train " boat"
ntiv_pet_485098_624x544 test " horse"
va_pc_2006bh7820_624x544 test " horse"
lan_harr_prsmg_p1870_624x544 validation " boat"
ny_yag_yorag_272_624x544 test " cow horse sheep"
ny_yag_yorag_1461_624x544 validation " horse"
not_ncmg_1904_8_624x544 train " cow"
stf_wag_op544_624x544 test " boat"
not_badc_a44_624x544 test " cow"
stf_wag_op739_624x544 test " cow"
mer_wgm_212j_624x544 test " sheep"
kt_mmb_15_028_624x544 test " cow sheep"
ny_you_721_624x544 train " train"
nwm_grh_0494_95_96_624x544 train " sheep"
mer_wgm_w141_624x544 train " dog"
nfk_bdc_bdc3_624x544 train " boat"
mer_wgm_684_624x544 test " boat"
not_badc_a5_624x544 train " cow dog"
llr_ntlms_1962_141_1_624x544 test " bird"
nwm_scp_sco_fa_op_132_624x544 test " boat"
sfk_ccm_c_057_624x544 train " sheep"
nml_llg_ll_3716_624x544 train " sheep"
sfk_ghs_1992_099_624x544 train " cow"
dor_brc_borgm_01151_624x544 validation " cow"
lse_dpg_dpg114_624x544 train " cow"
nml_warg_wag_963_624x544 test " cow"
bbo_chq_319_624x544 train " horse"
pka_pkc_18_135_624x544 test " sheep"
gl_gm_816_624x544 validation " sheep"
csf_fife_kirmg_204_624x544 train " sheep"
col_gag_3783_624x544 test " horse"
ntiv_hamh_1140162_624x544 test " dog"
mer_vgm_w70_624x544 test " boat"
pka_pkc_1_40_624x544 test " horse"
nti_stm_872127_624x544 train " horse"
ntii_pkh_557805_624x544 train " horse"
nlw_nlw_gcf06591_624x544 test " horse sheep"
kt_ccmg_roy_048_035_624x544 test " dog"
dur_du_18_745_624x544 train " horse"
gmi_tmg_astac1992_29_624x544 test " boat"
ntiv_hamh_1140169_624x544 test " dog"
ntiv_hamh_1140027_624x544 test " cow sheep"
ntiv_hamh_1140135_624x544 test " cow horse sheep"
nts_brod_2009_533_624x544 test " cow"
es_brhm_bns_063_017a_624x544 train " sheep"
cu_tric_np_3_624x544 test " boat"
ng_ng_ng56_624x544 train " boat"
syo_don_donmg_zp272_624x544 train " cow"
nfk_ncm_nwhcm_1951_235_31_624x544 test " sheep"
dur_dbm_406_624x544 test " boat sheep"
mer_vgm_w61_624x544 test " boat"
stc_pai_a0287_624x544 validation " sheep"
gl_gm_765_624x544 validation " sheep"
va_pc_2006bh7542_624x544 train " horse"
ntiv_hamh_1140176_624x544 train " dog horse"
nts_lei_2011_455_624x544 test " horse"
ntiv_poly_88593_624x544 train " dog"
llr_bobc_1926_96_624x544 train " dog horse"
ny_yag_yorag_239_624x544 train " bird cow"
ash_ashm_wa1851_13_624x544 train " dog"
edii_rsa_g_1991_885_624x544 train " boat"
syo_can_a_2165_003_624x544 validation " bird"
ws_palg_rc_001_624x544 train " bird"
ntiv_clpk_1441517_624x544 test " bird"
gmiii_mtoh_thp079001_624x544 train " bird"
ntiv_clpk_1441518_624x544 test " bird"
stc_wds_wdbcs_2006_1037_624x544 train " boat"
va_pc_2007bn0027_624x544 test " boat"
dur_dbm_671_624x544 train " boat"
cw_rcm_truri_1914_19_3_624x544 test " cow"
ny_yag_yorag_759_624x544 test " cow sheep"
ny_yag_yorag_613_624x544 test " cow sheep"
llr_lams_l_f14_1900_0_0b_624x544 test " cow sheep"
lse_dpg_dpg462_624x544 test " cow"
stf_wag_op173_624x544 test " cow"
cuii_scco_54_624x544 test " sheep"
ss_iahm_pcf_03_624x544 test " sheep"
brm_bmag_1908p23_624x544 test " sheep"
brm_bmag_1941p456_624x544 train " sheep"
not_ncmg_1904_15_624x544 test " sheep"
shef_msh_vis_1457_624x544 train " sheep"
ny_yag_yorag_497_624x544 test " cow sheep"
gl_gm_pl_42_624x544 validation " sheep"
nml_warg_wag_2345_624x544 train " sheep"
dev_ramm_29_624x544 test " sheep"
lse_dpg_dpg325_624x544 train " cow"
dev_ramm_382_624x544 validation " horse"
ntiv_hamh_1140160_624x544 train " sheep"
hsw_brrm_br10_624x544 test " sheep"
ntiv_hamh_1140023_624x544 train " sheep"
hsw_brrm_br4_624x544 validation " sheep"
nts_brod_58_57_3_c_624x544 test " sheep"
ny_mag_harag_378_624x544 test " bird"
ntiv_chaw_1102447_2_624x544 test " horse"
stc_pai_a0293_624x544 validation " cow"
abd_aag_ag003667_624x544 test " cow"
gla_hag_pcf_8_624x544 test " cow"
cw_mte_61_624x544 test " cow"
lan_harr_prsmg_p1878_1_624x544 test " cow"
lan_harr_prsmg_p1878_2_624x544 train " cow"
gmii_trf_pcf11_624x544 validation " cow"
gmii_sahs_1929_27_624x544 test " cow"
stf_wag_op2_624x544 train " cow"
gmiii_cnhs_pcf6_624x544 test " cow"
ou_blli_76_624x544 test " cow"
wyr_klmus_1983_744_624x544 test " cow"
cuii_nco_vpc_pp_065_624x544 test " cow"
gac_gac_14763_624x544 train " cow"
va_pc_2006bh7493_624x544 train " cow"
dur_ddbc_202_624x544 test " cow"
war_leamg_10_624x544 train " cow"
es_brhm_bns_034_019_624x544 train " cow"
es_brhm_bns_081_019a_624x544 test " cow"
lsw_sco_m_085_624x544 test " cow"
cu_ky_ewh1_624x544 validation " cow"
dur_ddbc_205_624x544 train " cow"
dur_dbm_399_624x544 test " cow"
nts_malg_2010_34_624x544 train " cow horse"
sry_rhu_thc0010_624x544 train " cow sheep"
ntiv_hart_1548144_624x544 test " cow sheep"
ntiii_kedh_108840_624x544 train " cow"
va_pc_2006bh7512_624x544 test " cow"
gla_cglc_pcf_2_624x544 test " cow"
nfk_ncm_nwhcm_1940_118_10_624x544 test " cow"
wyl_lmg_072_30_624x544 train " dog"
sw_npmag_1955_8_624x544 test " dog horse"
shef_msh_2008_360_verso_624x544 test " aeroplane"
sw_mtm_35_991_624x544 train " cow"
hsw_dmag_1937_133_624x544 test " dog"
not_ncmg_1953_105a_624x544 train " dog horse"
gac_gac_0_733_624x544 train " cow"
cw_rcm_truri_1939_221_624x544 test " cow"
ny_yag_yorag_123_624x544 test " cow horse sheep"
dur_dbm_o_334_624x544 train " horse"
cam_ccf_0068_624x544 test " horse"
cam_ccf_0077_624x544 train " horse"
shef_msh_vis_1068_624x544 train " horse"
dur_dbm_412_624x544 train " sheep"
mer_wgm_1328_624x544 test " sheep"
mer_wgm_1281_624x544 test " sheep"
ash_ashm_wa1851_23_624x544 train " sheep"
ntiv_hamh_1140029_624x544 test " sheep"
ntiv_hamh_1140028_624x544 test " dog horse"
ou_chch_196_624x544 train " sheep"
not_ncmg_1904_52_624x544 validation " horse"
som_vag_batvg_p_1960_4_624x544 train " sheep"
twms_lag_twcms_g12991_624x544 test " horse"
lan_grun_g285_624x544 train " horse"
gmii_bam_0358_1915_624x544 validation " horse"
gmii_sahs_mh49_1961_624x544 test " horse"
lse_dpg_dpg486_624x544 test " horse"
gac_gac_16078_624x544 test " horse"
dur_dcc_292_624x544 test " horse"
dur_ddbc_328_624x544 test " horse"
nml_llg_ll_3709_624x544 test " horse"
twms_sag_twcms_b6217_624x544 train " horse"
mer_sec_415_624x544 test " horse"
gl_gm_64_624x544 test " horse"
es_brhm_bpv_1941_111_624x544 train " horse"
sfk_ccm_r_1954_126_3_624x544 test " horse"
nlw_nlw_gcf06507_624x544 test " horse sheep"
gl_gm_97_624x544 test " dog"
war_leamg_297_624x544 train " sheep"
gmiii_mcag_1947_60_624x544 train " horse"
ny_yag_yorag_1109_624x544 test " bird sheep"
sw_npmag_1955_9_624x544 test " horse"
lse_skac_ga0657_624x544 test " sheep"
esx_bag_souag_ts902_624x544 test " horse"
cw_rcm_truri_1924_85_624x544 train " horse"
gac_gac_6825_624x544 train " cow"
war_leamg_284_624x544 train " sheep"
bbo_wdc_10_624x544 test " sheep"
ntiv_hamh_1140015_624x544 test " sheep"
bst_bmagg_k1641_624x544 test " horse"
gl_gm_3400_624x544 train " sheep"
abd_aag_011507_624x544 train " sheep"
sfk_ccm_r_1971_147_624x544 test " sheep"
csf_stg_19326_002_624x544 train " sheep"
csf_stg_18003_020_624x544 test " sheep"
lan_harr_prsmg_p25_624x544 test " sheep"
lan_blag_2011_71_624x544 validation " sheep"
lan_blag_646_624x544 train " sheep"
acnmw_acnmw_nmwa3883_624x544 train " sheep"
gmii_sahs_pcf46_624x544 test " sheep"
gmii_sahs_pcf61_624x544 validation " sheep"
hmps_scag_469_624x544 test " sheep"
nwm_lld_lldmg_1987_304_624x544 train " sheep"
stf_wag_op16_624x544 test " sheep"
stc_pai_a0288_624x544 train " sheep"
stf_wag_op575_624x544 test " sheep"
stf_wag_op817_624x544 test " sheep"
gmiii_mcag_1939_21_624x544 test " sheep"
gmiii_mcag_1948_48_624x544 test " sheep"
gmiii_whag_o_1910_1_624x544 test " sheep"
stf_wag_op33_624x544 test " sheep"
cuii_nco_vpc_pp_066_624x544 test " sheep"
twms_lag_twcms_f5167_624x544 train " sheep"
som_vag_batvg_p_1962_2_624x544 test " sheep"
not_ncmg_1904_77_624x544 test " sheep"
war_leamg_82_624x544 test " sheep"
cam_ccf_0292_624x544 test " sheep"
war_herb_153_624x544 train " sheep"
dby_demag_1974_21_624x544 test " sheep"
dby_demag_pcf_15_624x544 train " sheep"
glw_cbca_1966_2_624x544 train " sheep"
mer_sec_pcf_11_624x544 validation " sheep"
mer_sec_b190_624x544 test " sheep"
syo_rotmg_op_1978_227_624x544 validation " sheep"
shef_msh_vis_3098_624x544 test " sheep"
shef_msh_vis_1618_624x544 test " sheep"
shef_msh_vis_1341_624x544 validation " sheep"
es_brhm_bns_023_014a_624x544 test " sheep"
es_brhm_bns_081_036a_624x544 test " sheep"
gl_gm_1168_624x544 validation " sheep"
gmi_shs_stopm_2004_367_624x544 test " sheep"
gmi_shs_stopm_2007_254_624x544 test " sheep"
gmi_shs_stopm_2008_182_624x544 train " sheep"
gmi_shs_stopm_2010_78_624x544 train " sheep"
gmi_toro_pcf9_624x544 train " sheep"
gmi_old_2_78_8_624x544 test " sheep"
dun_dagm_b_h_1971_44_624x544 test " sheep"
nml_warg_wag_pcf_1_624x544 test " sheep"
war_herb_150_624x544 test " sheep"
sfk_ccm_r_1970_69_1_624x544 train " sheep"
va_pc_2007bn5338_624x544 train " sheep"
gla_hag_51018_624x544 train " sheep"
stf_wag_op51_624x544 train " sheep"
ntii_gvh_629632_624x544 test " dog sheep"
cam_ccf_pd_50_1973_624x544 train " sheep"
va_pc_2006bh7413_624x544 test " sheep"
glw_cbca_1953_172_624x544 train " sheep"
shef_msh_vis_2725_624x544 train " sheep"
sry_rhu_thc0011_624x544 test " sheep"
wyl_lmg_1600_624x544 train " sheep"
lw_hfa_280_624x544 train " sheep"
nsc_gnlf_tn_0002_624x544 train " sheep"
sfk_ccm_r_1961_190_624x544 train " sheep"
som_vag_batvg_p_1909_285_7_624x544 test " sheep"
som_vag_batvg_p_1980_8_12_624x544 test " sheep"
wyr_wagy_fa154_624x544 test " sheep"
wyr_wagy_fa155_624x544 train " sheep"
gac_gac_2621_624x544 test " sheep"
stf_wag_op687_624x544 test " sheep"
gl_gm_3145_624x544 train " sheep"
wyl_lmg_025_03_624x544 test " sheep"
dur_ddbc_203_624x544 test " sheep"
som_vag_batvg_p_1900_14_624x544 train " sheep"
ny_mag_harag_87_624x544 test " bird cow dog sheep"
kt_mmb_09_017_624x544 test " cow"
glw_ghft_pcf101_624x544 train " sheep"
stc_eds_minag_r_l_2011_85_624x544 test " boat"
hrt_watmc_2004_357_1_624x544 train " dog"
wyl_lmg_125223_624x544 test " dog"
wyl_lmg_134_19_624x544 train " dog"
ny_yag_yorag_13_624x544 test " dog sheep"
ash_ashm_wa2003_335_624x544 test " train"
som_hm_a61_624x544 validation " sheep"
edii_eca_ptg_0332_624x544 test " bird"
not_ncmg_1890_1192_624x544 train " sheep"
gac_gac_5045_624x544 test " dog"
ngs_ngs_ng_1039_624x544 train " cow"
bbo_merl_m_4_624x544 validation " cow"
cw_mte_loan_06_624x544 test " horse"
va_pc_2006bh7711_624x544 test " horse"
ntiii_ang_515514_7_624x544 validation " horse"
ntiii_sedv_192227_624x544 test " sheep"
brm_bmag_1947p75_624x544 train " dog sheep"
syo_can_a_1952_624x544 validation " cow"
ny_ppa_061_624x544 test " horse"
hmp_havbc_2_624x544 test " bird"
ngs_ngs_gma_2990_624x544 validation " dog"
cbr_ahk_pcf_2011_1_624x544 test " dog"
glw_ghft_327_624x544 train " dog"
wmr_aph_n070600_624x544 test " boat"
abd_rgu_dscf5107_624x544 train " dog"
abd_aag_ag014337_624x544 test " chair diningtable"
llr_nelms_a_430_624x544 test " boat"
gl_gm_398_624x544 train " dog"
llr_lams_l_f9_1891_0_0_624x544 test " dog"
cw_lca_lca_01_624x544 train " dog sheep"
ny_nrm_1976_9323_624x544 train " boat"
abd_aag_ag002174_624x544 test " boat"
cw_phg_pezph_2004_30_624x544 train " diningtable"
ny_yag_yorag_1249_624x544 train " boat horse"
ny_yag_yorag_367_624x544 test " boat"
ny_yag_yorag_1250_624x544 train " boat"
ny_yag_yorag_900_624x544 test " boat"
ny_nrm_1996_7383_624x544 validation " train"
abd_aag_ag002208_624x544 train " chair diningtable"
abd_rgu_169_624x544 test " aeroplane"
ny_ppa_107_624x544 test " horse"
ny_yag_yorag_762_624x544 train " horse"
ny_yag_yorag_801_624x544 train " chair"
ny_nrm_1976_9331_624x544 test " train"
hmp_hmcms_acm1943_346_132_624x544 test " cow"
stf_stkmg_1924_fa_1_624x544 test " bird"
nts_fve_2009_748_624x544 test " horse"
sw_uog_2006_4_624x544 test " chair"
llr_lcnug_1927_2147_624x544 validation " bird"
cw_fag_famag_2002_9_25_624x544 train " diningtable"
ny_yag_yorag_1260_624x544 test " boat"
ny_yag_yorag_1254_624x544 test " boat"
ny_yag_yorag_1255_624x544 test " boat"
abd_aag_ag003963_624x544 validation " chair diningtable"
not_ncl_ncl68121_624x544 train " boat"
ny_ppa_066_624x544 train " chair"
ntiv_monh_1473_624x544 test " dog"
ntiv_monh_1475_624x544 train " dog"
llr_lcnug_1993_1_624x544 train " chair"
lsw_rbgm_mn_cd2_124_624x544 train " bird"
va_pc_2006bh7564_624x544 train " bird"
gl_gm_a_1989_23_a_624x544 train " bird"
bbo_orh_ch4_624x544 train " bird"
nsc_shma_art_2009_45_624x544 train " boat"
stf_walg_p42_93_624x544 test " bird"
ny_yag_yorag_682_624x544 test " diningtable"
ny_you_700_624x544 test " horse"
dur_du_12_3_624x544 test " chair"
cw_fag_famag_1923_13_624x544 train " chair diningtable"
ny_nrm_1983_8607_624x544 test " train"
acc_acc_ac_2060_624x544 test " diningtable"
nmm_nmmg_bhc1564_624x544 test " boat"
stf_sjb_2000_169_624x544 train " chair dog"
ny_rdg_temp1_624x544 validation " horse"
ny_rdg_1987_1_3_624x544 validation " horse"
abd_ghim_1878_624x544 train " chair"
ws_rmp_002_017_624x544 train " horse"
stf_stcc_14_624x544 train " chair"
stf_stcc_12_624x544 train " chair"
bcn_bmc_pcf6_624x544 test " diningtable"
llr_lecoco_4_624x544 test " chair diningtable"
stf_stcc_20_624x544 train " chair"
abd_ghim_001_624x544 test " chair"
stf_strm_7441_624x544 test " aeroplane"
lw_narm_1015496_624x544 test " horse"
iwm_iwm_3077_624x544 test " aeroplane"
lsw_rmmu_13_624x544 test " horse"
llr_lbun_3_624x544 train " chair"
tate_tate_t12608_10_624x544 test " horse"
mer_wgm_3023_624x544 test " dog"
ny_yag_yorcm_da1536_624x544 test " boat"
war_ragm_2_624x544 test " aeroplane"
llr_nelms_a_169_624x544 test " dog"
nid_nics_0581_624x544 train " boat"
cu_ky_aw119_624x544 test " boat"
sw_abm_pcf125_624x544 test " boat"
sw_abm_pcf126_624x544 test " boat"
ny_smg_sag_209_624x544 test " boat"
ntii_mns_1221318_624x544 train " horse"
ny_nrm_1977_5813_624x544 test " boat"
llr_lcnug_1927_2336_624x544 train " horse"
llr_lcnug_1927_51_624x544 test " horse"
llr_lcnug_1927_938_624x544 test " boat"
ntii_uph_446711_624x544 test " horse"
llr_mull_1982_575_1_624x544 train " cow"
lw_wmuh_3798b_624x544 validation " boat"
va_pc_2006au1447_624x544 test " dog"
nti_stm_70838_624x544 test " horse"
iwm_iwm_ld_7449_624x544 validation " boat"
hrt_watmc_2004_108_624x544 test " dog"
ci_sfcg_jht_1984_00729_624x544 train " boat"
war_herb_303_624x544 test " dog"
cw_phg_pezph_2004_25_624x544 train " cow"
cw_hay_hay30_624x544 test " horse"
ny_nrm_1986_9430_624x544 train " train"
ny_nrm_1976_9383_624x544 test " train"
war_covuni_69_624x544 test " bird"
nml_mmm_mmm_1990_165_624x544 test " boat"
ny_nrm_1977_5727_624x544 test " train"
ny_nrm_1987_9229_624x544 train " train"
